.20361607,.00018016,.00073029,.00148485,.00026357,.00044964,.00022093,.00212478,.00008144,.00026449,.00015422,.0001887,.00027572,.00011743,.00016403,.00024568,.00057461,.00002415,.00002268,.00003696,.00212357,.00151215,.00013899,.00020825,.00678121,.00506502,.00005887,.00003711,.00008724,.00018287,.00018545,.00047748,.00012978,.00041224,.00004343,.00005239,.00231081,.00007432,.0001074,.00029981,.00028622,.00040962,.010235,.00033106,.03937454,.00002585,.00009004,.00036483,.00005004,.00010148,.00003039,.00058275,.000015,.00005514,.00001754,.00003574,.00004182,.00002281,.00003219,.00003425,.00008357,4.680e-06,5.486e-06,7.892e-06,.0009889,.00038197,.00002506,.00003877,.0011043,.00102645,.00001141,1.547e-06,.0000136,.00004716,.00003523,.00007512,.00004516,.00010173,6.597e-06,.00002059,.00056603,.00002668,.00001722,.000062,.00005674,.00008692,.00167379,.00004316,.07010062,.00004634,.0001526,.00063461,.0000669,.00017357,.0000532,.00139141,.00002695,.00006713,.00003689,.00005118,.00006218,.00004176,.00005334,.00005639,.00016256,6.034e-06,.00001045,9.393e-06,.00187417,.00067669,.0000772,.00004397,.00258876,.00228413,.00001556,5.381e-06,.0000296,.00004461,.00004291,.00011137,.00004256,.00015393,9.530e-06,.00003013,.00131272,.00004103,.00002306,.00010103,.00006956,.00014774,.00404206,.00008974
.00061496,.17797991,.00244486,.00699279,.00032513,.00068418,.00892972,.00016344,.00262175,.01177638,.00871636,.00219809,.00155061,.00269259,.00175101,.00231145,.00142269,.00150146,.01539499,.02356665,.0001258,.00018233,.00071389,.00383173,.00030971,.00048742,.00234965,.00315207,.00314478,.00041968,.003259,.00196175,.00087331,.0044429,.00118616,.00443946,.00062427,.00097946,.01398403,.02488559,.00240785,.0015035,.00043684,.00044192,.00011892,.02553494,.00030145,.00171815,.00006173,.00015442,.00122814,.00004483,.00048282,.00245504,.00099153,.00041638,.00023518,.00052305,.00034364,.00032219,.00020691,.00029096,.0037231,.0050328,.00005858,.00004606,.00012871,.0007133,.00005044,.00009878,.00045539,.00013142,.00049017,.00010823,.00061915,.00030862,.00030389,.00109643,.00018019,.00174515,.00015291,.00035166,.00224262,.00514599,.00047737,.00031902,.00007144,.00005761,.00021172,.04578051,.00051088,.00298865,.00008253,.0002641,.00215038,.00010703,.00086743,.00298901,.002085,.00059613,.00034966,.00095763,.00056943,.00053056,.00040248,.00037517,.0070938,.00598986,.00011102,.00008159,.0003965,.00080909,.00011823,.00021981,.00062113,.00045707,.0010669,.00010238,.00075398,.00045756,.00028642,.00165897,.0002603,.00255364,.00035464,.00054071,.00300245,.00838625,.00058518,.00054225,.00017252,.00011979
.00057241,.00450867,.1278968,.00354514,.00051047,.00053576,.00296665,.0001689,.00550471,.00515254,.00874963,.00499412,.00369953,.00470686,.0043312,.01186616,.00643177,.00306594,.00180432,.00534997,.00017558,.00029317,.00276259,.00390084,.00027452,.00041424,.00653585,.08333608,.00313122,.00034298,.00388867,.02483668,.00186586,.00444175,.00418479,.0019333,.00122332,.00107354,.0034377,.00297362,.00546012,.00257179,.00050654,.00064442,.00011069,.00064686,.01576952,.00087105,.00009692,.00012092,.00040802,.00004632,.00101374,.00107416,.00099531,.00094602,.00056111,.00091433,.00085002,.001654,.00093541,.00059414,.00043635,.00114252,.00008176,.00007406,.00049806,.00072617,.0000447,.00008395,.00126672,.00347444,.00048805,.00008845,.00073878,.00390732,.00064927,.00109615,.0006357,.00075998,.00029965,.00038544,.00055131,.0006149,.00108249,.0005457,.00008284,.00008401,.00019707,.00115973,.02672556,.00151516,.00012957,.00020681,.0007144,.0001106,.00182129,.00130779,.00209296,.00135442,.00083424,.00167401,.0014085,.00272371,.00181954,.00076608,.00083141,.00135978,.00015496,.00013119,.00153437,.00082369,.0001048,.00018681,.00172775,.01208434,.0010623,.00008367,.00089966,.00579292,.00061195,.00165854,.00091835,.00111206,.00069494,.00059265,.00073809,.00100209,.00132697,.00092755,.00020005,.00017469
.00001694,.00062579,.00113432,.20696674,7.382e-06,.00002848,.00010648,.0000252,.00220212,.00060868,.00038984,.00023762,.00028079,.00030022,.00034338,.00029703,.00013054,.0034451,.00077268,.00109356,.00001771,.00001106,.00015903,.00072824,8.630e-06,.00002901,.000449,.00004873,.00048311,.00001918,.00122169,.0003672,.00005839,.00044647,.00040653,.00342263,.0001783,.00011875,.00098439,.00069152,.00016709,.00181972,.00002156,.0000193,3.275e-06,.00008978,.00013986,.0508525,1.402e-06,6.427e-06,.00001465,6.911e-06,.00040554,.00012689,.00004435,.00004501,.00004259,.00005832,.00006739,.0000414,.00001898,.00066761,.00018686,.00023354,8.249e-06,2.793e-06,.00002867,.00013557,1.405e-06,5.878e-06,.00008702,2.032e-06,.0000753,4.947e-06,.0002321,.00005777,.00002032,.00011018,.00006176,.00134543,.00004367,.00004263,.00015787,.000143,.00003313,.00038612,3.525e-06,2.516e-06,5.831e-06,.00016097,.00023703,.08845549,1.874e-06,.00001099,.00002564,.0000165,.0007286,.00015449,.00009325,.00006444,.00006332,.00010677,.00011167,.00006818,.00003693,.00086082,.00035604,.00027795,.00001563,4.947e-06,.00008833,.00015377,3.295e-06,.00001308,.00011869,7.066e-06,.0001639,4.680e-06,.00028264,.00008565,.00001915,.00016671,.00008921,.00196874,.00010129,.00006555,.00021135,.00023304,.00004061,.0006563,8.513e-06,5.231e-06
.0003014,.00038553,.00429595,.00171442,.33822545,.00137047,.00058561,.00120131,.00125631,.00034695,.00128893,.00097561,.00197474,.00103128,.00143029,.00115555,.00104824,.00040094,.00055671,.00079547,.00142773,.00086938,.00157301,.001311,.00146304,.00144243,.0005223,.00023501,.0006468,.0024285,.0014409,.00745252,.00142108,.00066627,.00335494,.00072271,.00413889,.0009569,.00023069,.00378578,.00074756,.00120554,.00245598,.00142078,.00005828,.00005531,.00052969,.00042124,.06422026,.00030931,.00008054,.00032947,.00023136,.00007233,.00014662,.00018481,.00029951,.00020033,.0002807,.00016107,.00015245,.0000777,.00013463,.00016988,.00066487,.00021961,.00028359,.00024405,.00023825,.00029231,.00010123,9.798e-06,.00010081,.00062627,.00027375,.00117244,.0004945,.00016442,.00050964,.0002841,.00101381,.00034356,.000037,.00078285,.00014821,.0002558,.00040164,.00018521,.00010376,.00009917,.00089769,.00073273,.08585127,.00052902,.00014102,.00078668,.00041566,.00008806,.00030832,.00026459,.0004453,.00036678,.00046513,.00026524,.00029655,.00010018,.00025653,.00020218,.00126006,.00038905,.00087366,.00027683,.00055852,.00065048,.00013807,.00003408,.00021943,.00059243,.00033336,.00173823,.00046608,.00024878,.00073624,.00041572,.00235123,.00052826,.00004953,.00127578,.00018168,.00043479,.00096993,.00038514
.00114357,.00072625,.00240953,.00120515,.00050969,.19002818,.00076341,.00049669,.00163313,.00036503,.00052361,.00069627,.00066708,.0007234,.00178881,.00118813,.00334343,.00034837,.00029082,.00072459,.000582,.00057025,.0027309,.00103058,.00206676,.00153283,.00046121,.00248825,.00038712,.00348543,.00522294,.00180662,.00284828,.00034395,.00058479,.0003741,.00149972,.00035667,.00091595,.00040425,.0006826,.00068123,.00186176,.01631892,.00022114,.0001042,.00029709,.00029611,.00009678,.04288886,.00010499,.00013622,.00030076,.0000761,.00005956,.00013189,.00010118,.00014052,.00035106,.00016561,.00048626,.00006751,.00007033,.00015474,.00027103,.00014405,.00049235,.00019185,.00033656,.00031063,.00008939,.00010374,.00006034,.00089883,.00099227,.00028422,.00099112,.00008488,.00008883,.00014706,.00036735,.00012806,.00014689,.00008359,.00013533,.00014455,.00030447,.00212732,.00039371,.00018681,.0005035,.00051507,.00012937,.07335292,.00018384,.00032525,.00054034,.00009265,.00012525,.00018883,.00015043,.00025728,.00058172,.00027272,.00094585,.00008705,.00013401,.00018417,.00051365,.00025519,.00151676,.00021761,.00078899,.00069125,.00012192,.00036081,.00013133,.00085027,.00120835,.00042138,.00093416,.00012843,.00012833,.00021519,.00085196,.0001969,.00019666,.00013623,.00016589,.00024569,.00073526,.00442364
.00125167,.00854992,.0029941,.00226544,.00061045,.00194472,.24300612,.00031378,.00220288,.00260774,.00623725,.00228265,.00319164,.00253738,.00229997,.00455621,.0026896,.00240312,.00163158,.0031001,.00023701,.00059312,.00150515,.004435,.00099669,.00091176,.00122894,.00255381,.00356721,.00079144,.00237644,.00248277,.00132905,.00184999,.0021877,.00138118,.00140727,.00157675,.0028334,.00329882,.00154842,.00121806,.00139739,.00090266,.00024204,.00122666,.00036917,.00055663,.00011591,.00043892,.03342167,.00008606,.00040568,.00054364,.00070952,.0004324,.00048408,.0004929,.00045138,.00063508,.00039117,.00046569,.00039458,.00066204,.00011037,.00014983,.00027136,.00082561,.00016231,.00018477,.00023818,.00010647,.00055601,.0002041,.00045148,.00039059,.00046247,.00045655,.00033233,.00054294,.00034471,.0005661,.00045439,.00068215,.00030698,.00025845,.00022852,.00011767,.00043092,.00219923,.00062565,.00096823,.00015495,.00075068,.05851859,.00020547,.00072884,.00066188,.00149199,.00061906,.00071971,.00090243,.00074795,.00104581,.00076089,.00060046,.00075181,.00078794,.00020917,.00026542,.00083597,.00093648,.00038049,.00041117,.00032487,.00037032,.00121021,.00019307,.0005498,.00057908,.00043589,.00069078,.00048009,.00079447,.00079944,.00087045,.00060835,.00111168,.00037631,.00043931,.00055186,.00024469
.02593026,.00648919,.01431025,.00863489,.01057742,.01875213,.00691603,.55719194,.01882323,.02258472,.01400302,.0133203,.01314693,.02377396,.01383829,.0121715,.01729017,.01150582,.00672383,.02293607,.0155198,.00939342,.00731895,.010108,.02809868,.03529551,.01088652,.0144282,.01361312,.01962316,.02995563,.03617378,.00518247,.01436028,.00763851,.0055428,.03081384,.0176929,.01113844,.01538251,.00931794,.01718447,.04393844,.01746134,.0050143,.00093101,.00176444,.00212162,.00200838,.00423231,.00095119,.15281696,.00346647,.00470828,.00159291,.00252323,.00199401,.00461822,.00271584,.00169656,.00251462,.00222967,.00162608,.00489814,.00722724,.00237282,.00131952,.00188167,.00457578,.00715278,.00210993,.00060154,.00212183,.00506047,.00569106,.00569088,.00180336,.00354387,.00116035,.00217887,.00754779,.0063523,.00178627,.00318088,.00184732,.00364629,.00718553,.00227625,.00892723,.00166917,.0029903,.00369046,.00268485,.00723852,.00166546,.36487546,.00622786,.00573232,.0033496,.0036125,.00296463,.00845527,.0045002,.0027938,.00489137,.00287493,.00309825,.00582959,.01369711,.00420359,.00406501,.00213437,.01072682,.01591693,.00287786,.0020922,.00461838,.00478707,.00693036,.0084372,.00169971,.00536209,.00167627,.0031883,.01750476,.00976736,.00239149,.00518379,.00226453,.00619778,.01735241,.00473332
3.595e-06,.00001316,.00003149,.0000548,1.139e-07,3.778e-07,2.161e-06,6.254e-07,.16068764,.00004836,8.785e-06,.00001239,3.550e-06,.00010379,3.546e-06,6.081e-06,.00002196,.00057656,.0000356,.0000323,1.421e-07,2.458e-07,6.641e-06,.00001416,1.340e-07,7.452e-07,.00005364,2.766e-06,.00011839,3.139e-08,.00029442,.00001496,5.665e-06,.00001893,4.567e-06,.00004197,.00001162,.00008867,.00005527,6.478e-06,.00001472,2.500e-07,8.088e-07,2.288e-07,6.952e-07,1.888e-06,3.882e-06,.00001347,2.163e-08,8.526e-08,2.973e-07,1.715e-07,.02959212,.00001008,9.993e-07,2.347e-06,5.385e-07,.00002016,6.958e-07,8.476e-07,3.194e-06,.00011173,8.610e-06,6.897e-06,6.616e-08,6.210e-08,1.197e-06,2.637e-06,2.182e-08,1.510e-07,.0000104,1.153e-07,.00001845,8.095e-09,.00005594,2.354e-06,1.971e-06,4.671e-06,6.938e-07,.0000165,2.847e-06,.00003184,8.864e-06,1.339e-06,2.919e-06,5.305e-08,1.323e-07,2.982e-08,1.238e-06,3.385e-06,6.580e-06,.00002342,2.891e-08,1.458e-07,5.205e-07,4.095e-07,.05316518,.00001227,2.101e-06,3.360e-06,8.006e-07,.00003691,1.153e-06,1.396e-06,6.213e-06,.00014406,.00001641,8.209e-06,1.254e-07,1.100e-07,3.688e-06,2.991e-06,5.115e-08,3.360e-07,.00001418,4.011e-07,.00004016,7.658e-09,.00006812,3.490e-06,1.858e-06,7.068e-06,1.002e-06,.00002414,6.603e-06,.00004895,.00001187,2.183e-06,3.578e-06,9.017e-08,3.194e-07,6.201e-08
.0003227,.01004399,.00393102,.00613539,.00012399,.00014661,.00229578,.00006953,.00220763,.19962688,.0081496,.00411626,.0023123,.00455904,.0023474,.00241321,.00198511,.00077946,.0041437,.01820488,.00009288,.00009101,.00120566,.001871,.00010801,.0002059,.00504855,.00241473,.00330364,.00036065,.00154614,.00282113,.00097909,.00850346,.00155036,.00323001,.00046407,.00152094,.0576241,.00616825,.00287979,.00154271,.00014259,.00015378,.0000624,.00144102,.00048469,.00150749,.00002354,.00003309,.00031575,.00001907,.00040656,.04161657,.00092706,.00077973,.00035071,.00088562,.00046069,.00033637,.00028871,.00015105,.00100211,.00388776,.00004325,.00002299,.00021737,.0003483,.00001759,.00004173,.00097846,.00010067,.00051493,.000093,.00029374,.00044382,.0003407,.00209851,.00023551,.00126972,.00011367,.00054606,.00924119,.00127551,.00057093,.00032734,.00002332,.00002005,.0001111,.00258354,.00082143,.0026222,.00003147,.00005659,.00055285,.00004553,.00073042,.05066808,.00194943,.00111634,.00052142,.00162143,.00076337,.00055392,.00056158,.00019476,.00190936,.00462707,.00008197,.00004073,.00066963,.00039507,.00004123,.00009285,.00133459,.00035015,.00112079,.00008798,.00035771,.000658,.00032112,.00317517,.00034023,.00185795,.00026363,.00083963,.01237224,.00207865,.00069987,.0005564,.00005631,.00004169
