.1120326,.2855889,0
.0741545,.1932567,0
-.0276325,-.0642201,0
.1321719,.1137025,0
.1333134,.238716,0
.1339978,.0999618,0
.0707411,.2183965,0
-.0983313,-.068672,0
-.038321,.1256283,0
.1000193,.0619327,0
.0457925,.2455167,0
.0914247,.0900763,0
.1025006,.1926607,0
.0280416,.0415279,0
-.0171738,.1158858,0
.0977506,.1608263,0
.1001708,.1073071,0
-.0011269,.1071185,0
.0212594,.0989821,0
.1352266,.0732652,0
-.0995775,.28664,0
.0258872,.1564527,0
-.0175026,.226236,0
.1461814,.2401866,0
.1068946,.0400742,0
.0599239,.0302586,0
.0686538,.0901125,0
.0734233,.2088548,0
.1136055,.136653,0
.0932753,.0673423,0
.1371859,.1716223,0
-.0260378,.2152378,0
-.1091235,.2170354,0
-.1505515,.0440637,0
.0443199,.1053054,0
-.0070514,.3509337,0
.0386226,.0068205,0
-.0284482,.1432399,0
.0207439,.1130678,0
.0858943,.1038283,0
-.0893402,.1731311,0
.102982,-.0160217,0
-.0598877,.4629706,0
.0011811,.0659897,0
.0130063,.299129,0
.0428223,-.010759,0
-.0238481,.232722,0
-.0078,.0380828,0
.0105778,.0507155,0
.1132346,.2264706,0
-.022559,.2237367,0
-.0374385,.142482,0
.1090502,.2041446,0
.1074039,.2220668,0
-.0184267,.242322,0
-.0583459,.1454046,0
.0980939,.1936833,0
.0271761,-.0745068,0
.0800215,.2601191,0
.0574378,.1325802,0
.063876,.2706521,0
.0555996,.2565879,0
.0590329,-.0293419,0
.061991,.1180383,0
.0954885,.1909807,0
-.0879983,.0792967,0
.1125677,.2240823,0
.1238294,.11799,0
.1121244,.0986195,0
.084668,-.0888831,0
-.0218166,.2282774,0
.1362146,.0515409,0
.0508779,.0468617,0
.0632454,.1821035,0
.0472945,-.0025681,0
.0689421,.1089068,0
.1108252,.1337537,0
-.0435021,.2183798,0
.0388065,.2306369,0
.0389733,.0107606,0
.0660135,.1125543,0
.0662277,-.0203715,0
.0657413,.1453228,0
.0440594,.1209345,0
-.072147,-.0431149,0
.0025809,.0061323,0
.056514,.0749257,0
.1639805,.1807193,0
.0734791,.1906322,0
.0414636,-.0454679,0
-.0391769,.108502,0
-.1099287,.1149138,0
.1525473,.243354,0
.0754868,.1648052,0
.0335853,.2485377,0
-.0376163,.2246693,0
.0653563,.215919,0
-.0179393,.2503754,0
.0157276,-.0164523,0
.1039725,.1859832,0
.0286265,.2226036,0
-.0742233,.2108323,0
.1394978,.0231993,0
.1152327,.0550707,0
-.0131308,.2057474,0
.0580275,.0896655,0
.0599838,.2545089,0
.0429784,.3129069,0
.0961324,.2130208,0
.0476291,.0995001,0
.0919558,.0768825,0
.0724761,.1265456,0
-.0080523,.0818684,0
.1471934,.2055332,0
-.0580457,.2385949,0
.036732,.1708643,0
.0128049,.1442231,0
.1002619,.1354757,0
.1001834,.0169244,0
.1146344,.1619277,0
.0319796,.2044185,0
-.0652787,.3170598,0
.1102142,.1132183,0
.1048895,.2105076,0
.1147221,.1440738,0
.073237,.1539426,0
.1282083,.2102557,0
-.0304073,.0364461,0
.0911143,.2632099,0
.084819,.1940706,0
-.0628912,.0077061,0
.0112831,.1256343,0
.0977566,.1748772,0
.1587617,.0842565,0
-.0011962,.1299817,0
.0870036,.1900142,0
.0816662,.2442587,0
.025294,.3370074,0
-.0047043,.1177233,0
.1447885,.2297698,0
.09941,.2500246,0
-.0137767,.2140985,0
.0478463,.2448157,0
.0625352,.156745,0
.036397,.0034496,0
.0715525,.2227623,0
.063097,.2183992,0
-.0061945,.2125255,0
.0900074,.2323567,0
.110591,.237501,0
.1701487,.1566821,0
.0294491,.1198326,0
-.0521594,.2212686,0
-.0976816,-.0377628,0
-.0138009,.2806298,0
.1321141,.1555944,0
.1135521,.0365253,0
.1207205,.3107823,0
.1311474,.1505224,0
-.1696889,.1642627,0
-.0257729,.1807484,0
.1018666,.1341034,0
.0404637,.1478841,0
.0434605,-.0597005,0
-.1567943,.0601007,0
-.087806,-.0002838,0
.0775535,.0053102,0
.0324759,.1573002,0
-.053051,.0193285,0
.0807981,.0166091,0
.0953104,.1557054,0
.0069414,.3238832,0
.0710607,.1077396,0
.075887,.0977293,0
.1018042,.1767411,0
.0953433,.0669513,0
.0704084,.0263613,0
-.0413639,-.2326765,0
.1068374,.1965773,0
.0860029,.2127179,0
.1133774,.2162236,0
-.0137831,.1580199,0
.0068833,-.0627784,0
.1359764,.2467406,0
.0186528,-.0278897,0
.0124199,-.019947,0
.1464302,.2471954,0
-.154521,.0851199,0
.1083267,-.0017866,0
-.0125634,.1008061,0
.0751898,.1651528,0
-.0023024,.1871171,0
-.0094486,.1402369,0
-.0452487,-.0434596,0
-.0142849,.2080421,0
