0,1.672e-06,0,0,.00063137,0,0,.0005972,0,0,.41658301,0,0,1.598e-06,0,0,4.848e-06,0,0,.00010008,0,0,1.898e-06,0,0,.00047681,0,0,.0004313,0,0,.00010277,0,0,.0001457,0,0,.00001736,0,0,.00016899,0,0,.00004528,0,0,.00004952,0,0,.00004513,0,0,.00051129,0,0,.00016669,0,0,.00049691,0,0,1.818e-06,0,0,3.916e-07,0,0,.00007405,0,0,.00007785,0,0,4.648e-07,0,0,.00001682,0,0,.00015919,0,0,.000087,0,0,.00017701,0,0,2.108e-06,0,0,.00065347,0,0,.00007128,0,0,.00002094,0,0,.0001067,0,0,.00001818,0,0,.00056781,0,0,.00024953,0,0,.00008211,0,0,.00011574,0,0,.00093351,0,0,.00010957,0,0,.00007304,0,0,4.085e-06,0,0,5.202e-06,0
0,0,1.497e-06,0,0,.00021844,0,0,.00049416,0,0,.53809796,0,0,1.171e-06,0,0,1.219e-06,0,0,.00001678,0,0,3.658e-06,0,0,.00009289,0,0,.00025485,0,0,.00003142,0,0,.00004633,0,0,.00002369,0,0,.00015826,0,0,.00002592,0,0,8.262e-06,0,0,.00003615,0,0,.00031298,0,0,.00008231,0,0,.00028991,0,0,2.188e-06,0,0,4.057e-07,0,0,.00001229,0,0,.00004413,0,0,2.560e-07,0,0,1.309e-06,0,0,.00006536,0,0,.00021793,0,0,.00010053,0,0,2.802e-07,0,0,.00016087,0,0,.00002792,0,0,2.552e-06,0,0,.0000569,0,0,5.506e-06,0,0,.00020667,0,0,.00005333,0,0,.00001772,0,0,.00007826,0,0,.00107326,0,0,.00001989,0,0,.00003769,0,0,1.554e-06,0,0,2.719e-06
.00052243,0,0,.0005724,0,0,.00696529,0,0,.00256447,0,0,.52118962,0,0,.00211517,0,0,.00083448,0,0,.00147546,0,0,.00191388,0,0,.00047774,0,0,.00209734,0,0,.00152232,0,0,.00281706,0,0,.00149171,0,0,.00226069,0,0,.00182465,0,0,.00160611,0,0,.00074208,0,0,.0010927,0,0,.00102776,0,0,.00194111,0,0,.00124536,0,0,.00470811,0,0,.00205997,0,0,.00197078,0,0,.00179355,0,0,.00075852,0,0,.00035642,0,0,.00100257,0,0,.00318994,0,0,.00228066,0,0,.01081772,0,0,.00234266,0,0,.00098373,0,0,.00476194,0,0,.00124013,0,0,.0058387,0,0,.00164478,0,0,.00028252,0,0,.00559305,0,0,.00127016,0,0,.0017415,0,0,.00283927,0,0,.00204402,0,0
0,.00004171,0,0,.00009711,0,0,.0003475,0,0,.0000322,0,0,.3369515,0,0,.00004625,0,0,.00003259,0,0,.00030471,0,0,.00006176,0,0,.00004472,0,0,.00002506,0,0,.00096173,0,0,.00006152,0,0,.00006351,0,0,.00007212,0,0,.00025046,0,0,.0001412,0,0,.00007144,0,0,.00003366,0,0,.00004102,0,0,.00033677,0,0,.00048439,0,0,.00013631,0,0,.00009929,0,0,.00002038,0,0,.00013269,0,0,.0000155,0,0,.00006852,0,0,.00001646,0,0,.00004929,0,0,.00005402,0,0,.00049914,0,0,.00053161,0,0,.00002156,0,0,.00024058,0,0,.00004639,0,0,.00078879,0,0,.00006858,0,0,7.214e-06,0,0,.00020154,0,0,.00018679,0,0,.00003014,0,0,.00016418,0,0,.00003982,0
0,0,.00027406,0,0,.00011475,0,0,.00018551,0,0,8.965e-06,0,0,.34676824,0,0,.00001384,0,0,.00005322,0,0,.00009005,0,0,.00012311,0,0,6.078e-06,0,0,5.343e-06,0,0,.00007973,0,0,.00001674,0,0,.00001798,0,0,.00010807,0,0,.00010005,0,0,.00023458,0,0,.00003605,0,0,6.767e-06,0,0,.00001757,0,0,.00005998,0,0,.00047062,0,0,.00017944,0,0,.00009621,0,0,9.532e-06,0,0,.00008078,0,0,.0000319,0,0,.00006717,0,0,2.653e-06,0,0,6.155e-06,0,0,6.792e-06,0,0,.00057995,0,0,.0004224,0,0,6.398e-06,0,0,.00037021,0,0,.00001427,0,0,.00023273,0,0,7.694e-07,0,0,.00020138,0,0,.00002473,0,0,.00002411,0,0,.0000199,0,0,.00007041,0,0,.00002099
.00198224,0,0,.00107825,0,0,.00390672,0,0,.0018027,0,0,.00078541,0,0,.29328667,0,0,.00108785,0,0,.00061004,0,0,.00248793,0,0,.00050264,0,0,.00085202,0,0,.00108645,0,0,.00095162,0,0,.00104638,0,0,.00282735,0,0,.00187609,0,0,.0051228,0,0,.00064478,0,0,.00057082,0,0,.00093618,0,0,.00079127,0,0,.00081686,0,0,.00817372,0,0,.00161934,0,0,.002784,0,0,.00190596,0,0,.00066979,0,0,.00377368,0,0,.00060006,0,0,.00457827,0,0,.00826689,0,0,.0026224,0,0,.00469541,0,0,.00050784,0,0,.00083004,0,0,.00064194,0,0,.00211563,0,0,.00061307,0,0,.00112177,0,0,.00059723,0,0,.00115979,0,0,.00098409,0,0,.00215232,0,0,.02347736,0,0
0,.00015291,0,0,.00018904,0,0,.00047331,0,0,.00010326,0,0,.00005594,0,0,.42347723,0,0,.00031532,0,0,.0001611,0,0,.00014207,0,0,.00010441,0,0,.00014688,0,0,.00029152,0,0,.00004196,0,0,.00020528,0,0,.00012981,0,0,.0004163,0,0,.00025204,0,0,.00013207,0,0,.00013753,0,0,.0002301,0,0,.00007338,0,0,9.916e-06,0,0,.00047529,0,0,.00006471,0,0,.00015026,0,0,.00019857,0,0,.00010767,0,0,.00058579,0,0,.00020771,0,0,.00068239,0,0,.008958,0,0,.00019637,0,0,.00023133,0,0,.00012272,0,0,.00005565,0,0,.00036074,0,0,.00347885,0,0,.00012257,0,0,.00004319,0,0,.00010105,0,0,.00048878,0,0,.0000188,0,0,.00031412,0,0,.00070192,0
0,0,.0001438,0,0,.00016879,0,0,.00064294,0,0,.00010228,0,0,.00002653,0,0,.41974611,0,0,.00022423,0,0,.00006186,0,0,.00006131,0,0,.00010316,0,0,.00008696,0,0,.00015996,0,0,.00009294,0,0,.00007636,0,0,.00013111,0,0,.00042467,0,0,.00065131,0,0,.00016643,0,0,.00008507,0,0,.00010549,0,0,.00003692,0,0,.00001502,0,0,.00014309,0,0,.00006884,0,0,.00003695,0,0,.00006732,0,0,.00012152,0,0,.0008198,0,0,.00013317,0,0,.00008442,0,0,.00441013,0,0,.00010291,0,0,.00010786,0,0,.00006981,0,0,.00003441,0,0,.00009338,0,0,.00091392,0,0,.00001818,0,0,.00005944,0,0,.00012018,0,0,.00037606,0,0,.00003443,0,0,.00009375,0,0,.00047123
.00216961,0,0,.01269401,0,0,.00485452,0,0,.0033887,0,0,.00094068,0,0,.00300145,0,0,.34628136,0,0,.00038538,0,0,.00335589,0,0,.00359084,0,0,.01014923,0,0,.0035618,0,0,.00455303,0,0,.00367024,0,0,.00363529,0,0,.00719438,0,0,.00412101,0,0,.0044478,0,0,.00320242,0,0,.00400537,0,0,.00032223,0,0,.00084963,0,0,.00450501,0,0,.0069687,0,0,.00134258,0,0,.0011337,0,0,.00178474,0,0,.0038731,0,0,.00552936,0,0,.00103959,0,0,.00376144,0,0,.00360387,0,0,.00219095,0,0,.00273145,0,0,.00310518,0,0,.00237001,0,0,.00198522,0,0,.0027102,0,0,.00347009,0,0,.00487362,0,0,.00263087,0,0,.00175958,0,0,.00161547,0,0,.00129862,0,0
0,.00020932,0,0,.00217351,0,0,.00360023,0,0,.00032451,0,0,.00007604,0,0,.0002498,0,0,.39445409,0,0,.0000623,0,0,.0012073,0,0,.00113224,0,0,.00220036,0,0,.00204043,0,0,.00058916,0,0,.00075255,0,0,.00070933,0,0,.00141685,0,0,.00055853,0,0,.00067807,0,0,.00065009,0,0,.0014188,0,0,.00004413,0,0,8.233e-06,0,0,.00315571,0,0,.00080885,0,0,.00012348,0,0,.00024738,0,0,.0004011,0,0,.03071965,0,0,.00082822,0,0,.00003069,0,0,.00207954,0,0,.00652172,0,0,.00060157,0,0,.00099945,0,0,.0006915,0,0,.0004817,0,0,.00417236,0,0,.00021859,0,0,.00098844,0,0,.00134831,0,0,.00065725,0,0,.00003617,0,0,.00009821,0,0,.00040912,0
0,0,.00016618,0,0,.00095655,0,0,.00374348,0,0,.00007407,0,0,.00006358,0,0,.00014264,0,0,.41791316,0,0,.00005394,0,0,.00241909,0,0,.00056118,0,0,.0002789,0,0,.00024988,0,0,.00026607,0,0,.0003574,0,0,.00046424,0,0,.00004199,0,0,.00044243,0,0,.00021733,0,0,.00017921,0,0,.0006522,0,0,.00005947,0,0,.00003581,0,0,.00105582,0,0,.00048136,0,0,5.634e-06,0,0,.00010084,0,0,.00011327,0,0,.00049202,0,0,.00021536,0,0,1.418e-06,0,0,.00005853,0,0,.00098309,0,0,.00015665,0,0,.00008153,0,0,.00028105,0,0,.00003481,0,0,.00056393,0,0,.00001378,0,0,.00005614,0,0,.00086215,0,0,.00010292,0,0,.00006226,0,0,.00012675,0,0,.00003837
.04494679,0,0,.00963446,0,0,.02320208,0,0,.01291628,0,0,.01629932,0,0,.02894175,0,0,.00985528,0,0,.68434912,0,0,.02867553,0,0,.03109901,0,0,.02278565,0,0,.0207847,0,0,.01875475,0,0,.03438822,0,0,.0218725,0,0,.01921917,0,0,.026492,0,0,.02129546,0,0,.01319736,0,0,.02963374,0,0,.02110027,0,0,.01345581,0,0,.02190605,0,0,.01588264,0,0,.03785006,0,0,.04388722,0,0,.01581012,0,0,.0218818,0,0,.02110103,0,0,.02577589,0,0,.04741394,0,0,.05250816,0,0,.00854335,0,0,.02120248,0,0,.01084194,0,0,.00951109,0,0,.04346876,0,0,.03041149,0,0,.01364135,0,0,.02272583,0,0,.01583181,0,0,.02482431,0,0,.05079569,0,0,.02512092,0,0
0,.00081061,0,0,.00093623,0,0,.00302121,0,0,.00060262,0,0,.00014056,0,0,.00058339,0,0,.00080936,0,0,.42662698,0,0,.00074188,0,0,.0016701,0,0,.00212567,0,0,.00215565,0,0,.00015062,0,0,.00176728,0,0,.00462727,0,0,.00126904,0,0,.00020904,0,0,.00046137,0,0,.00014529,0,0,.00126539,0,0,.00107013,0,0,.00003655,0,0,.00097099,0,0,.00051254,0,0,.00035751,0,0,.00233956,0,0,.00012118,0,0,.00032464,0,0,.00060901,0,0,.00003395,0,0,.00103019,0,0,.0051549,0,0,.00080524,0,0,.00074215,0,0,.0000473,0,0,.00017538,0,0,.01622185,0,0,.00012387,0,0,.00015751,0,0,.00048902,0,0,.00508054,0,0,6.556e-06,0,0,.00033562,0,0,.00028707,0
0,0,.00041616,0,0,.00012573,0,0,.00021691,0,0,.00012089,0,0,.00013076,0,0,.000877,0,0,.00048427,0,0,.67463485,0,0,.00027558,0,0,.00030133,0,0,.00006315,0,0,.0003725,0,0,.00016706,0,0,.00026196,0,0,.00026023,0,0,.00027331,0,0,.00018073,0,0,.00011417,0,0,.00023231,0,0,.00054926,0,0,.00050984,0,0,.0008168,0,0,.00030635,0,0,.00008857,0,0,.00005597,0,0,.0001865,0,0,.00022313,0,0,.00148025,0,0,.00015174,0,0,.00002542,0,0,.00008829,0,0,.00030423,0,0,.00004769,0,0,.00018714,0,0,.00002202,0,0,.00006932,0,0,.00191422,0,0,.00009556,0,0,.00025016,0,0,.00011885,0,0,.00015138,0,0,.00011094,0,0,.00032317,0,0,.00004368
6.232e-06,0,0,.00001954,0,0,.00005105,0,0,.00008198,0,0,1.755e-07,0,0,5.830e-07,0,0,3.080e-06,0,0,7.681e-07,0,0,.2447934,0,0,.00006659,0,0,.0000143,0,0,.00001933,0,0,5.065e-06,0,0,.00015012,0,0,5.604e-06,0,0,9.601e-06,0,0,.00003365,0,0,.00106713,0,0,.00006988,0,0,.00004173,0,0,1.931e-07,0,0,3.522e-07,0,0,.00001988,0,0,.00002226,0,0,1.805e-07,0,0,9.266e-07,0,0,.00007791,0,0,4.196e-06,0,0,.0001835,0,0,4.123e-08,0,0,.00046601,0,0,.00002172,0,0,9.338e-06,0,0,.00002795,0,0,6.483e-06,0,0,.00007202,0,0,.0000164,0,0,.00015242,0,0,.00006769,0,0,9.570e-06,0,0,.00002502,0,0,3.612e-07,0,0,9.350e-07,0,0,3.291e-07,0,0
0,1.302e-06,0,0,.00010601,0,0,.00018622,0,0,.00035732,0,0,3.043e-08,0,0,5.221e-06,0,0,.00003204,0,0,2.158e-07,0,0,.37381905,0,0,.00024953,0,0,.00003644,0,0,.00105393,0,0,7.104e-06,0,0,.00236541,0,0,.00002276,0,0,.00001229,0,0,.00004566,0,0,.00054229,0,0,.00006763,0,0,.00053048,0,0,1.385e-07,0,0,2.544e-08,0,0,.00007868,0,0,.0000462,0,0,6.766e-08,0,0,5.953e-07,0,0,.0002167,0,0,.00033826,0,0,.0003087,0,0,6.381e-09,0,0,.04001402,0,0,.00009858,0,0,.00001382,0,0,.00022229,0,0,.00001434,0,0,.00022135,0,0,.00017703,0,0,.00011064,0,0,.00015734,0,0,.00013962,0,0,.00013562,0,0,1.017e-08,0,0,8.242e-07,0,0,2.770e-06,0
0,0,4.670e-07,0,0,.00001258,0,0,.00001445,0,0,.00007518,0,0,1.311e-09,0,0,9.769e-07,0,0,4.103e-06,0,0,3.259e-07,0,0,.33303867,0,0,.00004593,0,0,2.228e-06,0,0,2.238e-06,0,0,7.517e-07,0,0,.00074446,0,0,3.923e-06,0,0,1.369e-06,0,0,.00001056,0,0,.00007221,0,0,.00003193,0,0,.00010617,0,0,3.312e-07,0,0,2.932e-07,0,0,.00001016,0,0,.00001562,0,0,1.116e-09,0,0,2.855e-07,0,0,.00002365,0,0,.00003799,0,0,.0000799,0,0,1.369e-09,0,0,.01529908,0,0,.00002153,0,0,1.071e-06,0,0,.00003099,0,0,5.997e-07,0,0,.00006016,0,0,.00001845,0,0,.00002184,0,0,.00002253,0,0,.00002839,0,0,9.647e-06,0,0,1.364e-07,0,0,5.123e-07,0,0,4.226e-07
.00055935,0,0,.01491224,0,0,.00637361,0,0,.00917747,0,0,.00019106,0,0,.00022628,0,0,.00327147,0,0,.0000854,0,0,.00336313,0,0,.27488482,0,0,.01326099,0,0,.00642292,0,0,.00329861,0,0,.0065945,0,0,.00371024,0,0,.00381054,0,0,.00304158,0,0,.00144267,0,0,.00813314,0,0,.02352097,0,0,.00012628,0,0,.00013038,0,0,.00360861,0,0,.00293989,0,0,.00014549,0,0,.00025602,0,0,.00733184,0,0,.00366217,0,0,.00512082,0,0,.00047373,0,0,.00244724,0,0,.00409502,0,0,.00161405,0,0,.01255508,0,0,.00220055,0,0,.00554249,0,0,.00065465,0,0,.00261427,0,0,.07057277,0,0,.00911286,0,0,.00489296,0,0,.00222857,0,0,.00016484,0,0,.00022124,0,0
0,8.613e-06,0,0,.00184365,0,0,.00134546,0,0,.0011873,0,0,3.029e-06,0,0,.00001291,0,0,.00034685,0,0,.00006391,0,0,.00084031,0,0,.45065879,0,0,.00041923,0,0,.00028129,0,0,.0000606,0,0,.0003218,0,0,.00028984,0,0,.00016371,0,0,.00011526,0,0,.00005335,0,0,.00056057,0,0,.00226955,0,0,4.312e-06,0,0,3.357e-06,0,0,.00037551,0,0,.00013748,0,0,3.171e-06,0,0,.00004875,0,0,.00026558,0,0,.00081009,0,0,.000454,0,0,.00001086,0,0,.00121398,0,0,.00032178,0,0,.00005802,0,0,.00131169,0,0,.00005897,0,0,.00056292,0,0,.0002273,0,0,.0001412,0,0,.0053944,0,0,.00101385,0,0,.00038575,0,0,.00005215,0,0,4.645e-06,0,0,.00001683,0
0,0,2.456e-06,0,0,.00086829,0,0,.00145043,0,0,.00086126,0,0,1.397e-06,0,0,.00001048,0,0,.00015886,0,0,.00001229,0,0,.00013265,0,0,.49594913,0,0,.00014623,0,0,.00007263,0,0,.00003097,0,0,.00024645,0,0,.00009656,0,0,.00002305,0,0,.00011047,0,0,.00003561,0,0,.00034845,0,0,.00181794,0,0,5.544e-07,0,0,7.042e-07,0,0,.00014478,0,0,.00011244,0,0,4.253e-07,0,0,.00001356,0,0,.00017886,0,0,.00020807,0,0,.00021624,0,0,1.615e-06,0,0,.00013463,0,0,.00016003,0,0,.0000115,0,0,.00050891,0,0,.00002714,0,0,.00017924,0,0,.00006748,0,0,.00010411,0,0,.00319027,0,0,.00129223,0,0,.00009147,0,0,.00002659,0,0,8.770e-07,0,0,8.965e-06
.01061843,0,0,.17503601,0,0,.08680916,0,0,.04702046,0,0,.00647538,0,0,.00941501,0,0,.08289693,0,0,.00413067,0,0,.03683594,0,0,.13665831,0,0,.35310296,0,0,.08411545,0,0,.03904997,0,0,.06406879,0,0,.05411152,0,0,.0636831,0,0,.0444747,0,0,.03276201,0,0,.05192603,0,0,.13530313,0,0,.0024023,0,0,.00346414,0,0,.04643578,0,0,.04361607,0,0,.00486872,0,0,.0100489,0,0,.04034543,0,0,.17687874,0,0,.04156088,0,0,.00856693,0,0,.03834962,0,0,.09174997,0,0,.02375294,0,0,.08548753,0,0,.04320103,0,0,.04140442,0,0,.00997555,0,0,.02178589,0,0,.09255913,0,0,.06514982,0,0,.06506342,0,0,.02858934,0,0,.01065024,0,0,.0082384,0,0
0,.00049895,0,0,.01580689,0,0,.0066884,0,0,.00620454,0,0,.00050964,0,0,.00061514,0,0,.01077418,0,0,.00133206,0,0,.00498239,0,0,.0168165,0,0,.37949454,0,0,.00734334,0,0,.00205563,0,0,.00583126,0,0,.00593692,0,0,.00362535,0,0,.00273678,0,0,.00302852,0,0,.00486955,0,0,.01779889,0,0,.00032913,0,0,.00038039,0,0,.00698568,0,0,.00218308,0,0,.00031579,0,0,.00147455,0,0,.0034139,0,0,.02213773,0,0,.00299,0,0,.00096539,0,0,.00398378,0,0,.00694072,0,0,.00189565,0,0,.00772285,0,0,.00225202,0,0,.00630717,0,0,.00562184,0,0,.00108921,0,0,.00858806,0,0,.00809971,0,0,.00609746,0,0,.00138475,0,0,.00140449,0,0,.00053771,0
0,0,.00006128,0,0,.00511003,0,0,.00339511,0,0,.00129096,0,0,.00013369,0,0,.00017356,0,0,.00358173,0,0,.00020626,0,0,.00059623,0,0,.00411105,0,0,.36570229,0,0,.00085234,0,0,.00109121,0,0,.00128904,0,0,.00188382,0,0,.00087994,0,0,.00112741,0,0,.00057718,0,0,.00078521,0,0,.00478499,0,0,.00002927,0,0,.00002808,0,0,.00104109,0,0,.00106109,0,0,.00001241,0,0,.00020438,0,0,.00087336,0,0,.00804588,0,0,.00085825,0,0,.00003561,0,0,.00018277,0,0,.0013479,0,0,.00018457,0,0,.0010952,0,0,.00068627,0,0,.00121506,0,0,.00066174,0,0,.00007137,0,0,.00210318,0,0,.0047523,0,0,.00095625,0,0,.00019855,0,0,.00015443,0,0,.00022943
.00090605,0,0,.00140849,0,0,.00225973,0,0,.00143814,0,0,.00031576,0,0,.00069211,0,0,.00123823,0,0,.00015557,0,0,.00202149,0,0,.00234989,0,0,.00410783,0,0,.24917531,0,0,.00157909,0,0,.00643745,0,0,.01252964,0,0,.00176061,0,0,.00321769,0,0,.00272137,0,0,.00154244,0,0,.0082814,0,0,.00010172,0,0,.00005987,0,0,.00368897,0,0,.00118927,0,0,.0004908,0,0,.00044286,0,0,.00506146,0,0,.00127778,0,0,.00720483,0,0,.0002766,0,0,.00215712,0,0,.00353467,0,0,.01355004,0,0,.00343075,0,0,.00153242,0,0,.00110113,0,0,.00065057,0,0,.00069811,0,0,.00139672,0,0,.00093491,0,0,.02379792,0,0,.00059987,0,0,.00034126,0,0,.00040119,0,0
