.64319609,,0
.43169449,,0
.35996036,,0
.34108072,,0
.26206048,,0
.3329798,,0
.50108039,,0
.5334136,,0
.38274194,,0
.59672558,,0
.22165403,,0
.40257572,,0
.47377656,,0
.50140193,,0
.19052713,,0
.62910899,,0
.47599765,,0
.50632938,,0
.39198199,,0
.55200958,,0
.32085442,,0
.3195951,,0
.40333022,,0
.36083796,,0
.50963876,,0
.50432645,,0
.30674295,,0
.53920288,,0
.22387352,,0
.50421308,,0
.19640618,,0
.09716241,,0
.29170141,,0
.55967694,,0
.53959891,,0
.24315887,,0
.40915271,,0
.30006522,,0
.34631427,,0
.43277877,,0
.50145399,,0
.45372094,,0
.35082441,,0
.40455569,,0
.42857403,,0
.31630215,,0
.5592575,,0
.48990787,,0
.44791154,,0
.38174777,,0
.38375744,,0
.40726299,,0
.50480877,,0
.51707585,,0
.28474614,,0
.26916957,,0
.35586978,,0
.27957218,,0
.27600881,,0
.335467,,0
.31624008,,0
.46837127,,0
.33245396,,0
.64478441,,0
.51940834,,0
.13112206,,0
.21264298,,0
.47788755,,0
.47913681,,0
.54667856,,0
.39287005,,0
.49619222,,0
.4144762,,0
.23303405,,0
.47880277,,0
.27837252,,0
.3284317,,0
.36870063,,0
.55200303,,0
.42612726,,0
.36586753,,0
.29183954,,0
.53270191,,0
.55574065,,0
.06633308,,0
.28306043,,0
.3780026,,0
.37229205,,0
.3349723,,0
.30700589,,0
.42630363,,0
.37852356,,0
.41354256,,0
.49496331,,0
.50241999,,0
.40664724,,0
.49802634,,0
.44585284,,0
.61931966,,0
.45817356,,0
.51004145,,0
.36218363,,0
.4985163,,0
.40417061,,0
.41832325,,0
.47672044,,0
.53193777,,0
.23145465,,0
.44286393,,0
.50579846,,0
.26926494,,0
.47997472,,0
.61293779,,0
.71919857,,0
.51423177,,0
.33301552,,0
.31219574,,0
.44662822,,0
.3787631,,0
.48518727,,0
.36720972,,0
.59819082,,0
.35479631,,0
.51152682,,0
.19282474,,0
.35188155,,0
.57019654,,0
.26611613,,0
.50358074,,0
.32663029,,0
.52507829,,0
.32998634,,0
.56425024,,0
.389832,,0
.33508883,,0
.41541416,,0
.37031936,,0
.38479748,,0
.46884889,,0
.5241128,,0
.42251624,,0
.33659145,,0
.53797469,,0
.5763351,,0
.24782739,,0
.34668332,,0
.40845166,,0
.35464232,,0
.30061594,,0
.48679502,,0
.48924468,,0
.39490552,,0
.29999089,,0
.26528814,,0
.30952375,,0
.32621921,,0
.38556366,,0
.35856338,,0
.44467455,,0
.66930233,,0
.44278895,,0
.39844647,,0
.35976294,,0
.29148566,,0
.41260678,,0
.56180105,,0
.41200638,,0
.38251103,,0
.55254418,,0
.59183874,,0
.46650393,,0
.57392308,,0
.74398243,,0
.49053435,,0
.21959671,,0
.424718,,0
.43343438,,0
.2985937,,0
.50586919,,0
.46976678,,0
.49943595,,0
.43647745,,0
.56092458,,0
.44228802,,0
.43360595,,0
.44395914,,0
.53120967,,0
.27676844,,0
.39291358,,0
.25827994,,0
.19083377,,0
.21272051,,0
.51032228,,0
.39967442,,0
.60075587,,0
.45967971,,0
.3482095,,0
.42414099,,0
.45214731,,0
.51099396,,0
.34599144,,0
.51342118,,0
.4672917,,0
.31656393,,0
.33715913,,0
.5626194,,0
.29489993,,0
.44271361,,0
.41802537,,0
.59065766,,0
.36464157,,0
.49480809,,0
.42978345,,0
.19404242,,0
.43911984,,0
.43144169,,0
.52066589,,0
.44627782,,0
.49359857,,0
.29334805,,0
.42700811,,0
.49765096,,0
.22366033,,0
.3662816,,0
.44158501,,0
.42214687,,0
.3195509,,0
.50742689,,0
.52374757,,0
.44565419,,0
.54535349,,0
.34695495,,0
.45010174,,0
.49183054,,0
.53919636,,0
.42623136,,0
.3168203,,0
.52198782,,0
.35218304,,0
.51970944,,0
.56427246,,0
.37410816,,0
.48573021,,0
.41313719,,0
.3973864,,0
.31290681,,0
.43049508,,0
.40098905,,0
.66301932,,0
.17696998,,0
.60251094,,0
.46580193,,0
.24938627,,0
.37596965,,0
.35499897,,0
.38838713,,0
.44861899,,0
.23215313,,0
.44174636,,0
.4417814,,0
.42606847,,0
.3899606,,0
.41772033,,0
.39573908,,0
.53828618,,0
.54939835,,0
.45233165,,0
.43768475,,0
.43339604,,0
.6340111,,0
.38266135,,0
.50121756,,0
.55906948,,0
.46914648,,0
.46509209,,0
.33880323,,0
.56577278,,0
.43372307,,0
.60606173,,0
.42479945,,0
.32627772,,0
.34855,,0
.43168997,,0
.53976,,0
.24368263,,0
.54452351,,0
.44700551,,0
.42871376,,0
.47721325,,0
.13291461,,0
.35513481,,0
.60869352,,0
.59299888,,0
.63623744,,0
.45071715,,0
.42937215,,0
.49633791,,0
.58133984,,0
.48316644,,0
.31760961,,0
.50733087,,0
.38602844,,0
.37081913,,0
.41247597,,0
.46040176,,0
.5653134,,0
.47269294,,0
.48591446,,0
.44958063,,0
.40610165,,0
.31443625,,0
.33974492,,0
.44062954,,0
.37528472,,0
.4490915,,0
.43542803,,0
.41757175,,0
.32922451,,0
.41696413,,0
.39741587,,0
.44773617,,0
.36593566,,0
.29747087,,0
.46465152,,0
.47968945,,0
.32091403,,0
.42242074,,0
.42894909,,0
.24956659,,0
.32734972,,0
.5214181,,0
.38118387,,0
.37982986,,0
.58577414,,0
.34126667,,0
.53533631,,0
.32371744,,0
.48190234,,0
.66411789,,0
.39046866,,0
.30257105,,0
.42726217,,0
.44876718,,0
.3255037,,0
.33483624,,0
.4142165,,0
.42625938,,0
.50074325,,0
.37663219,,0
.51296528,,0
.50657528,,0
.54148283,,0
.6541242,,0
.52347501,,0
.41855669,,0
.50786437,,0
.32717082,,0
.40063166,,0
.32247415,,0
.3681441,,0
.34658832,,0
.44557709,,0
.4232627,,0
.49423916,,0
.58625672,,0
.63774368,,0
.38080736,,0
.49737417,,0
.46685951,,0
.30953091,,0
.37152237,,0
.22253176,,0
.37666449,,0
.36382023,,0
.56481242,,0
.3186927,,0
.54646262,,0
.26414689,,0
.27734805,,0
.55973812,,0
.48559675,,0
.43627595,,0
.4070764,,0
.44135422,,0
.4655578,,0
.30769576,,0
.52367528,,0
.18155945,,0
.55743294,,0
.33741151,,0
.43279127,,0
.37154521,,0
.44504706,,0
.44166374,,0
.48562693,,0
.56110179,,0
.49602949,,0
.40299079,,0
.47368874,,0
.27570688,,0
.42793624,,0
.33884391,,0
.32143181,,0
.38528734,,0
.45038024,,0
.47438543,,0
.42315196,,0
.33348854,,0
.33648658,,0
.28104315,,0
.57529925,,0
.37865223,,0
.5265153,,0
.45317334,,0
.32688624,,0
.60810109,,0
.50139142,,0
.40148836,,0
.52006731,,0
.34911069,,0
.25977106,,0
.56321008,,0
.4199214,,0
.6115182,,0
.40973438,,0
.7332926,,0
.35342018,,0
.35756889,,0
.38618557,,0
.58651485,,0
.44217556,,0
.4270017,,0
.41716541,,0
.44722395,,0
.42128479,,0
.27626161,,0
.31640931,,0
.66752033,,0
.4256729,,0
.42936148,,0
.34163481,,0
.16116727,,0
.49587492,,0
.51737722,,0
.44143268,,0
.39722765,,0
.33774997,,0
.52469962,,0
.32147134,,0
.49473434,,0
.44231365,,0
.33206772,,0
.33164239,,0
.47067001,,0
.56950725,,0
.3485059,,0
.36586739,,0
.37097849,,0
.40875507,,0
.38002645,,0
.37958191,,0
.46908079,,0
.50228147,,0
.46067595,,0
.44305794,,0
.25163698,,0
.49867237,,0
.39236412,,0
.4270292,,0
.48201732,,0
.37812092,,0
.40856506,,0
.34212267,,0
.60160048,,0
.39994135,,0
.09362014,,0
.37733234,,0
.56363465,,0
.41754595,,0
.26801307,,0
.40925865,,0
.31296221,,0
.48654501,,0
.52172563,,0
.51897135,,0
.50424358,,0
.4087591,,0
.35796338,,0
.39891553,,0
.3034811,,0
.39272326,,0
.28641267,,0
.13605985,,0
.61943165,,0
.20591381,,0
.39901514,,0
.39029158,,0
.41132388,,0
.3695671,,0
.33681957,,0
.27792717,,0
.44867441,,0
.42612189,,0
.46842506,,0
.39411946,,0
.3771632,,0
.28805877,,0
.44067325,,0
.64095913,,0
.47200143,,0
.40598952,,0
.44685355,,0
.35593141,,0
.58477217,,0
.37424479,,0
.42036581,,0
