BS3_1	BS3_2	BS3_3	BS3_4	BS3_5	BS3_6	BS3_7	BS3_8	BS3_9	BS3_10	BS3_11	BS3_12	BS3_13	BS3_14	BS3_15	BS3_16	BS3_17	BS3_18	BS3_19	BS3_20	BS3_21	BS3_22	BS3_23	BS3_24	BS3_25	BS3_26	BS3_27	BS3_28	BS3_29	BS3_30	BS3_31	BS3_32	BS3_33	BS3_34	BS3_35	BS3_36	BS3_37	BS3_38	BS3_39	BS3_40	BS3_41	BS3_42	BS3_43	BS3_44	BS3_45	BS3_46	BS3_47	BS3_48	BS3_49	BS3_50
.099536739	.1339675	-.11203111	.004055575	.041786805	.022179298	-.0036753344	-.015675597	-.079158433	.11156863	.012948892	.051994152	.0081275804	.0074041495	-.072692037	-.024355011	-.025195669	-.05155113	-.0082634753	.00096997584	.018146195	-.051338825	-.066060834	.030417187	.0072805462	.10597314	.086475648	.026013909	.053542342	.041025657	.081027664	.096465312	.057042092	.28213105	.077596799	-.019282142	.15471414	.12930682	.1287794	.079452842	-.15230244	.14014237	-.070730865	.042190369	.07601773	.10983536	.14297417	.013775785	.051724985	.20716602
.025295563	.12873062	-.029376822	.053361967	.017284529	.032606497	-.0028796897	-.023197535	-.12722899	-.0055057374	.012307758	-.0017643003	.0078005521	.0046362868	-.034040242	.026373874	-.04742749	-.02640181	-.015248535	.0053277602	.10272197	-.072570756	.069151483	.091727689	-.025967568	.12229518	.028618889	.06307821	.058121126	.066274405	-.040304124	.087060027	.036317803	.27663586	.068704456	.098184578	.19143717	.24027109	.18916138	.10727934	-.15861306	.265306	.025444848	.05445629	.13228679	.13466007	.13177745	.12509546	.038617216	.19026169
.033025939	.063261047	-.17915978	.054825336	.020887807	-.038515043	.004182437	-.026386933	.071355946	.01640683	.0053090025	.0063972059	-.0061132568	-.018518085	-.014626716	-.019893199	-.026648588	-.034087453	.0099533694	.059488565	.0063264272	-.061910111	.0061250036	.028568821	.061224669	.13231345	.026489073	.11967318	.047784451	.056820769	.15016888	.057801023	.058646921	.30662653	.090089865	.11646552	.35043022	.084633783	.077677608	.24480234	-.12288607	.12447662	.024716698	.035545979	.11389489	.11147612	.13453023	.13737199	.15144208	.11352453
.069628231	.077170983	-.15894306	.14648899	.039111491	.030587899	.00086139463	-.0058788978	.026449248	.17805429	.0020099264	-.035245605	.016397435	.030997586	-.0080859596	.0027672476	.062033042	-.049362238	.0028356495	-.025571268	.10096306	-.054079842	.00086360978	.056241877	.055916633	.010255764	.00084039831	.095548257	.035366457	.029845562	.10117904	.045065023	-.022192493	.29861152	.032874316	.14218713	.26982924	.15234761	.077958249	.29754406	-.11077751	.20113492	.022358393	.074009426	.17463212	.056745168	.13052075	.071496435	.10142162	.015759204
.055741336	.14685094	.0059440369	-.048986267	.057447046	.094689153	-.011036609	-.026176862	-.033303604	.080009721	.037502855	-.030209713	.011841286	.0066594579	.016842792	-.0068319975	-.016529854	-.036386419	.0023573632	.047824688	.099104472	-.0096509969	.079158947	-.012844575	.086309344	.11868423	.052364528	.047011536	.051973742	.096381448	-.015359833	.04901804	-.024966853	.15655582	.13646187	-.012448092	.016739987	-.012853649	.079799533	.12375237	-.036359217	.10396582	-.039216295	.0040291212	.16117357	.1009072	.029957207	.026269546	.10159869	.12610249
.041030172	.087084875	.12424536	-.038874697	.018743606	.06612061	.0075464328	.015839813	.018281989	.098061375	.0088067641	.058870375	.00024005932	-.011560719	.02469936	-.023646723	-.0039216643	.011134818	-.028644724	.044481225	.18632396	-.056672212	.0045922352	.17868806	.11953756	.0062375353	.026169101	.089524254	.068153679	.093253806	-.083424762	.029382508	.064327985	.26067078	.058881372	.19356358	.29687467	-.036821976	.076476678	.05953807	-.04351005	.09705656	.028375283	.029239632	.13948524	.25305185	.12880495	.062180754	.039582539	.10112648
.073874578	.014569943	.044040494	.014344018	.00081770984	.057121888	.032287136	.0012899819	-.022917669	.032250348	.043748897	-.048576113	-.0066429442	-.0088823894	.014563456	.0136307	-.009014979	-.022277104	-.0018649511	-.034999467	.047029961	-.055501379	.13833219	.052423023	.054354571	.1168796	.024834322	-.0016542956	.061792318	.041885611	-.045806672	.14628789	-.0090842918	.2307113	.10699832	-.059621397	.14008978	.072282098	.1497512	.26421127	-.165218	.36562687	.069618806	.14565104	.21183082	.13365737	.068644531	.046107445	.10024733	.047029559
.053635441	-.00115423	.17475329	-.10656552	-.020328909	.040568914	-.003142335	-.021757336	.02448447	.043696482	-.0210688	.10904057	-.016353199	-.012888063	.0073777409	.015106691	-.0032860395	-.027078588	-.0012556362	-.014635108	.103048	-.051685944	.063255176	.054812651	.084598877	.044134293	-.0023637626	.057717003	.013291772	.076324351	-.036765784	.0017305723	.058668625	.3582834	.1053206	.015793741	.10576266	.18243648	.078415781	.19155233	-.14019381	.13115159	.12854722	.087723419	.11322168	.222607	.28083822	-.054540981	.13167493	.12992173
.028877949	-.099940114	.087578312	-.059449684	-.013384921	.070977971	-.0051990026	-.022071457	.010369396	.21721151	-.040953621	.12986004	.0045591886	-.0020135085	.011724932	.0048776832	.040295776	-.018996263	-.015700031	.031028775	.12340184	-.063508466	-.085324131	.049537402	.020237306	.065392934	.0067445706	.014474481	.027497897	.032980859	.085336283	.027203349	.049592063	.31214032	.03966761	.14905921	.16263823	.20922218	.10668251	.0045943973	-.0174208	.12210821	.039085086	.062856346	.072057478	.067015626	.23569077	.10811678	.097293854	.075298414
.063005976	.053217974	-.096577451	-.084910251	.0081058182	.05788178	.013841432	.017630219	-.11018591	.12206921	.010400002	.085334077	.0036227086	-.0048835166	.019184841	.041794971	.024429634	-.041653816	-.0027946336	-.00691857	.1233122	-.049680769	.11338086	.070352107	-.02327962	.059117686	.062104121	.096356876	.14546177	.057840075	.059149809	.00089259766	.036964286	.28104553	.11064048	.11011377	.24697903	-.012903844	.10008565	.15366967	-.12652454	.2447587	.035713647	-.009757272	.14903179	.0028458727	.07220494	-.089020029	.067119002	.15972999
