BS1_1	BS1_2	BS1_3	BS1_4	BS1_5	BS1_6	BS1_7	BS1_8	BS1_9	BS1_10	BS1_11	BS1_12	BS1_13	BS1_14	BS1_15	BS1_16	BS1_17	BS1_18	BS1_19	BS1_20	BS1_21	BS1_22	BS1_23	BS1_24	BS1_25	BS1_26	BS1_27	BS1_28	BS1_29	BS1_30	BS1_31	BS1_32	BS1_33	BS1_34	BS1_35	BS1_36	BS1_37	BS1_38	BS1_39	BS1_40	BS1_41	BS1_42	BS1_43	BS1_44	BS1_45	BS1_46	BS1_47	BS1_48	BS1_49	BS1_50
-1	-4.0489197	-1	-1	-1	-1	-1	-1	-4.4740233	-5.36689	-1	-11.562897	-1	-1	-1	-1.8650895	-1	-3.7614028	-1	-1.7641259	-5.0019808	-1.3487464	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-11.742486	-1.31367	-1	-1	-1	-12.076233	-3.1628749	-3.5185192	-3.0687082	-4.0380688	-2.9430704	-1	-1.9518805	-13.699649	-5.5759354	-11.187192	-5.6734977	-2.2894917	-6.5680728	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-1	-1	-1	-1	-1	-5.5761786	-4.6036201	-1	-1	-1	-1	-1	-1	-2.1494575	-3.3266926	-1	-2.5416589	-1	-1.2317191	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-1	-1	-1	-1	-1	-8.3674307	-7.8919015	-1	-13.212363	-2.8710067	-1	-4.8252134	-1.2852885	-1	-1	-1	-1	-1	-1.0714949	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-4.5252581	-1	-9.6814938	-1	-1	-1	-1	-3.8495569	-1.2579789	-1	-4.6236596	-1	-1.6361295	-1.1796763	-1	-1.2322897	-1	-1.847754	-2.5804763	-3.6487825	-1	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-10.978761	-1	-1.7147866	-1	-1	-13.977417	-2.1675665	-3.9881024	-4.0152597	-4.5813441	-2.149199	-2.8861735	-3.6609759	-8.2776089	-6.8540177	-8.3021212	-2.8177295	-8.75669	-6.0548782	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-17.946804	-1	-1	-1	-1	-2.4221511	-5.4953952	-1	-6.2440019	-1	-1	-1	-1	-1	-2.1572933	-1	-1.9706011	-7.2661424	-1.5803015	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-7.6264505	-1	-4.9613709	-1.1331741	-1	-1	-1	-9.2641296	-3.5387881	-6.4556289	-1	-5.3502812	-2.10884	-4.1185222	-1.2412556	-12.457139	-3.3540182	-12.692097	-4.8100209	-1	-6.7976933	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-1	-1	-1	-1	-1	-4.0012932	-8.8199358	-1.7949277	-7.3266716	-1.461338	-2.8249171	-1	-2.8142896	-1	-5.9262881	-1	-3.4953671	-6.1986976	-1	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-1	-1	-1	-1	-2.6759126	-4.7972517	-2.8818381	-1	-12.656221	-1	-1	-3.3191702	-1	-1	-1	-1	-1.1965386	-1.595998	-1.3008659	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-3.1660731	-1	-1.9523803	-1.8863567	-1.685526	-1	-3.6613436	-3.8174448	-5.32478	-16.710096	-5.2363324	-2.3747184	-5.9550881	-1.0353686	-13.796765	-3.4946148	-11.168046	-3.8991377	-3.8779004	-9.7279024	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1.4304452	-1	-8.3216887	-1	-1.4225854	-1.5210136	-1	-4.8416381	-3.1169484	-3.1961014	-8.3642178	-3.9870369	-1	-3.7885122	-1	-6.9057584	-1	-6.9989748	-2.0143943	-2.9805024	-7.2218852	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-11.212792	-1.0899321	-1.3406445	-1	-1	-4.9939709	-5.9009762	-4.4961748	-25.14323	-2.8683228	-1	-4.3147588	-1	-9.4588041	-1.6450876	-9.722414	-1.6612529	-7.137845	-4.855103	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-1	-1	-1	-1	-1	-5.3638368	-3.5382805	-2.5727971	-14.596598	-1.3655235	-1	-3.2266159	-1	-8.5648537	-1	-4.9031687	-4.11974	-1	-2.612448	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1.4048179	-1	-1	-1	-1	-1	-1	-1	-9.796566	-1	-2.4191163	-1.8204173	-1	-1	-1.1466566	-1	-1	-1	-1	-2.898195	-2.0945449	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1.6195077	-1	-7.7924619	-1	-2.8638318	-1.2400931	-1	-4.8558192	-6.9855089	-7.9358797	-1	-4.4900646	-1.6240777	-11.17796	-1.0554456	-10.834028	-1	-11.959381	-6.5271473	-1	-6.4595914	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1.6638376	-1	-7.2078261	-1	-1.8839911	-1	-1	-8.0202894	-3.1485739	-5.1998558	-1	-2.0159523	-1	-4.3876104	-1.3794333	-10.057899	-1	-8.3845644	-3.0614653	-5.6495428	-4.4559317	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
