BS3_1	BS3_2	BS3_3	BS3_4	BS3_5	BS3_6	BS3_7	BS3_8	BS3_9	BS3_10	BS3_11	BS3_12	BS3_13	BS3_14	BS3_15	BS3_16	BS3_17	BS3_18	BS3_19	BS3_20	BS3_21	BS3_22	BS3_23	BS3_24	BS3_25	BS3_26	BS3_27	BS3_28	BS3_29	BS3_30	BS3_31	BS3_32	BS3_33	BS3_34	BS3_35	BS3_36	BS3_37	BS3_38	BS3_39	BS3_40	BS3_41	BS3_42	BS3_43	BS3_44	BS3_45	BS3_46	BS3_47	BS3_48	BS3_49	BS3_50
.097208053	.15788788	.052452344	-.11222659	.11694061	.032782473	.032118894	.013371462	.0054711541	.16815169	.070134558	.23339978	.076064758	.060308963	-.055758469	.037358411	-.056347888	.083820023	-.021197593	.069759749	-.037505589	-.020575911	-.35932273	.045955904	.093081467	-.15708935	.37881586	.1132424	.088120282	-.067012168	.042830311	.14996715	.10535578	.30123132	-.14816432	-.11307469	-.10246342	.088471808	.1842766	.029784007	-.3266623	.0062904111	.08395651	.054751482	.022785984	.036038347	.058322638	.32030535	.072787993	.11358776
.13164963	.062364712	.13421634	-.012044187	.12883738	.11008021	.01335406	.0063259723	.015731711	.14670457	.1595988	-.067766331	.07181704	.043453183	-.023909526	.0014877073	-.031669602	-.01010492	-.022884777	-.009713117	-.0085427985	.0082535483	.35845378	.1003971	.0011644523	.026206369	.34787345	.085647181	.15742472	.10579659	.095185615	.11799412	.13423817	-.010196744	-.2813158	.1208689	-.158702	.11553197	.24136157	-.10775115	.018799463	-.0045668394	.26617041	-.012124619	.04372336	.063201152	.28799012	.35256222	.15445101	.16806531
.15667063	.14482012	.30094871	.23087999	.17885692	.03220515	.0053898515	.050238516	-.11588999	.17119505	.040814709	.23846102	.13486391	.046383064	.057768472	-.032536764	-.044395808	.023331627	.072297625	.1914245	.0072159492	.095430858	.21444499	.11218044	-.00059608225	.044309236	.34615833	.1341607	.19389874	-.047819328	-.064233258	-.046046723	-.008904377	.036997039	-.097063005	.16520405	.038353674	.058425434	.14614263	.17451581	-.2166775	.05962031	.060845256	.086448334	.11262693	.16070437	.099676505	.30296195	.44587752	.042811126
.012829626	.062743284	-.19199021	-.086859643	.16258392	.033814237	-.0023684599	.0552582	-.039017972	.16213419	.03975977	.13415271	.12949604	.092307888	.042698637	.0098657915	.0095296437	.057040308	.057145074	.1661194	-.051869664	.11289793	.19453956	.0389819	.0071206498	.10984696	.35545823	.082391463	.17404433	.094312206	.094479889	-.083624899	.055767193	.018070314	-.35481346	.038421344	.042621925	.058995426	.13455416	.3198638	-.43070686	.10809884	.11360706	.005005342	.000022689392	.096778825	.048110757	.23378508	.20740488	-.099661112
.00046309954	.093839325	-.12245537	-.079860665	.15531445	.064431719	-.038653392	-.012363411	-.026079426	.15779296	.042028449	.19214095	.070279516	.020606564	.055714812	.070473939	-.069508202	.09146969	-.0062114941	.0038868878	-.046680052	.025614206	-.011674149	.049172323	-.0055970498	.11147515	.39239392	.017583821	.1898123	-.0530263	-.10892534	.18887819	.11847086	.53893948	-.013847783	-.24625927	-.31292087	.045126751	.051580884	.021436939	-.14760324	-.045868278	-.016914779	.039544318	.010568943	.074689522	-.0086953258	.16859654	.38060278	-.13639162
.12059169	.017712792	.19018263	-.19920182	.14551266	.092494279	-.032913089	.02134791	.14781013	.047023758	.096057586	.17888561	.061052036	.037338819	.039428826	.037083108	-.0063675884	.035778794	-.026569208	.0022160565	.10105153	.065817699	.14714751	.072880134	.20602606	.13600765	.28049278	.17596117	-.003728203	-.0094318939	-.33646172	.077679768	.071268484	.37867874	-.14304999	.060161281	-.24184032	.062612906	.029401589	-.02322825	.26149306	.0081885951	.14266466	-.13695835	.045735098	.14504249	.24298596	.1947905	.11501481	-.14089736
.18287572	.06198908	-.25795057	-.0044222833	.12331017	.13489799	.06473732	.011710098	.1064423	.026242185	.15292022	-.092441298	.15134943	.075482935	.17214225	.016931267	-.040970463	.026004571	.037464507	.18026111	.01330063	.085098542	.10137177	.18010856	.26293933	-.063672774	.089276269	.14896975	.038668189	-.017501645	-.023416817	.029051768	.13861294	.3625595	-.082078196	-.11161283	.10039876	.1048132	.04187477	.14962424	-.020315412	.031669982	.017976893	.10878582	.12210433	-.0018201852	.10865527	.1402359	.022248687	-.075058855
.095544815	.025896395	-.020055586	-.053079642	.16446392	.068011664	.021014709	.050318837	.087823644	.12735844	.12258685	.034983613	.1060112	-.0066392766	.097241431	.036553059	-.087344453	.070541658	.032051943	.16134143	.038683064	.097001418	.068778425	.15019599	.051608466	-.052461401	.14187875	.1284789	-.0083078537	-.11015116	.063910522	.09426149	.11563767	.15318859	-.27920687	.07428246	-.078406282	.15273003	.032982215	.047024615	-.047970951	.066623002	.12698518	-.003574339	.11084088	.059082527	.19079611	.1851989	.23489763	.15836935
.051017027	.076400548	.11882947	.029358689	.058463417	.0603051	-.0018759965	.032207813	.08259169	.13245228	.07176093	.14714423	.11851355	.029971816	.063813806	.014508406	-.044964056	.01787788	.028086983	.19277479	.0096195228	.042728033	-.23244439	-.027480867	-.02297339	.23028062	.039284918	.059645317	.14914663	-.0045721605	-.026528575	.10263433	.043673325	.0068670297	-.096733645	.03719347	.033020422	.13350309	.00057445082	-.10158024	.19417119	.014986455	.11269625	.078834221	-.019047119	.030980036	.09360645	.15907785	.49994811	.029365515
.03640829	.11691309	.024074789	-.090079367	.1153095	.14073502	.021705981	.0071214954	.082067125	.10084654	.030884214	.12218203	.10458978	.046108939	.090220988	.061602306	-.084319703	.012768825	.0070345299	.074925847	-.0067448607	.1641265	-.046003938	.053218063	.0096976571	-.12992175	.55946863	.041960131	.066081628	-.036360219	.1718276	.024379665	.0097317183	.61454266	-.064040735	.020234386	.12080953	-.075715713	.26645073	.026639806	-.34094444	.17501003	.039828803	-.13113014	.020644804	-.11557275	.080664672	.10211512	.37240079	-.06595578
-.016125064	.065728217	.32342258	-.060204908	.086049199	-.097972631	-.043141153	.03557381	.090919822	.075190127	.056678943	.098764949	.058663469	.026896948	.048033196	.030495472	-.0023169518	.030860646	.023827508	.016735664	-.023307243	.015305685	-.052846372	.0080001764	.18541285	-.026337842	.43913272	.059476208	.23364101	.016538875	.0007758959	.13144675	.092671327	.090012126	-.18906973	.075821377	.033158619	.007196526	.23282316	-.15186223	-.41173661	.12775289	-.026511731	.13079315	.10840378	.085291624	.061774962	.18058616	.50948358	.40547574
.085038662	.12926084	.0035128011	.020554811	.14374064	.056335341	-.035998784	-.020799965	.0040839501	.077271253	.023133663	.002786804	.10070704	.027679527	.092599429	.058017012	-.069826052	.10945983	.046374686	.19732706	.076034375	.046132494	.23281685	.01052321	-.078378394	.050465353	.30844739	.15887643	.088264406	.018127827	-.025584277	.016439315	.089278378	.49856529	-.33712542	-.049099401	-.030547773	.13302198	.11882033	-.017888196	.17264158	.085005358	.15952137	.16407214	-.012561705	.019553825	.13348986	.14357044	-.1464114	-.16361883
.10741595	.095584393	.10213613	.1548408	.072220847	.13338202	.022254217	.027982805	.077689596	.13878217	.12478971	.18970451	.15857019	.081826799	.18010876	.025983578	-.040000681	.038203221	.088283785	.14834839	.004496959	.1131711	.034462061	.1279687	-.045099188	-.0141903	.16503647	.16697139	.20478944	.0060273809	.15246557	.086574167	.092176206	.0089939442	-.034570932	-.019857101	-.006464561	-.0093492661	.16746546	-.078104869	-.032449618	.099565491	-.012608376	-.11212654	.029668087	-.03715045	.061475094	.28115177	.78432119	.080238648
.08945825	.088152878	-.070397936	-.20170692	.078710996	.10973912	-.0086077666	.0047351513	.059317876	.097101316	-.016722063	.15366179	.040819071	.000056948247	.051554766	.04641128	-.050802991	.067157127	.022111969	.030756231	.093592063	.1852363	.11532525	.17602892	.07526356	.1695075	.17957719	.22101067	.12459742	.043083075	.013275262	.056314372	.047660887	.60221869	-.0077395211	.068489969	.09449394	.14167766	.069872312	.16156571	.026319046	.0097993473	.051641114	.032824636	.12757038	.041159727	.11760978	.23875076	.45591766	.10961585
.10712463	.045401871	.23340636	.21781459	.087057218	.072467737	.0077003469	.02263248	.11588772	.12675887	.074296683	.20177509	.11815733	.043419216	.049530935	.049057789	-.041865882	.060620699	.057226397	.1421652	-.011992312	.060764596	.22161494	.22156085	-.086929105	.19121312	.17482993	-.030506108	.035244144	.015163457	-.056677453	.06384322	.029560041	.36660391	-.082463987	.041534372	-.077904269	-.037421964	.1153146	.031684007	-.19514886	.12384514	.22562736	.10873953	-.112289	.15323895	.040392134	.1697356	.035598468	.1047959
.05712964	-.054433525	-.028732799	.13702501	.12297466	.0078324387	-.045621276	.022359826	-.042363312	.13680418	.04416259	.22749871	.05830479	.043584645	.070216477	.01174168	-.022071708	.075410441	.017643401	-.012209691	-.16821449	.053014725	.17886239	.22044487	.039505783	-.19546126	.56995064	.18572229	.40729216	-.032315344	.081896916	.11975335	.063348003	.42791125	-.1338814	.080709584	.088934757	.098366536	.035064168	.015043208	-.14589217	-.10333779	.044375993	-.062635727	.11794146	.085164391	.063507698	.20134641	.32029703	.0970769
.09493316	.044575933	.26291269	-.011527684	.14099962	.055482533	.032970447	.054552391	.050026212	.23019303	.1444803	.21368326	.075005293	.025987657	.075837061	.067198984	.012583873	.096191451	.024711696	.0079911835	-.096517913	.055923142	-.028324716	.10254665	.088156477	.24742109	.18615369	.14532931	.26073116	-.039683156	-.071439892	.12633559	.015561565	.077137031	.046559006	.088101849	-.10839979	-.068517409	.054252975	.031923074	-.10300392	-.12698747	.045883458	-.055181183	.11826586	.12822269	.026208112	.22039175	.54453766	.13913873
.10016412	.09632276	.095511921	-.060636893	.080868997	.079938166	-.0020118793	.022458991	-.0023214191	.18954854	.12748985	.13408531	.14073975	.051169593	.14809221	.032136884	-.063784473	.06639754	.038010653	.15482122	.011644868	.083604015	.051639605	.095074549	.066501044	.12968411	.12761261	.13981558	.14078733	-.028058292	-.035578955	.075676903	.072107941	.68233424	-.39960432	.074348934	-.076782063	.0077156657	.12262432	-.047578394	.1940569	-.0025864739	.26064625	.016813198	-.090259582	.027658895	.16383183	.14905734	.29528755	.051690619
.050962895	.13158639	.12449336	-.10000301	.038763124	-.003610027	-.022336649	.026781863	-.099938616	.14889382	.057899695	.035418935	.068422183	.04180593	.059302036	.0030328694	-.050526492	.0019299507	.023486435	.030481772	-.053449355	.019498503	.17171481	.092775479	-.04785886	.12944232	.075477526	.33192912	.19647673	.018071033	.019167634	.076905929	.10364936	-.080825321	.041519385	-.144876	.018661909	-.0081319558	.097923674	.04657203	-.26402268	.049173642	.14645556	-.030835446	-.01336565	.093696907	.017134415	.10300439	.15945083	-.073709302
.085909732	.090905257	-.041669913	-.13101152	.050793257	.012565169	-.033753604	.011709878	.066097446	.17932491	.06821698	.21256866	.056654423	.053009156	.035742223	.025113456	-.030675469	.029891245	.011759721	.052956324	-.066935159	.061633613	.076688878	.0099257864	.0029550525	.16333893	.43206605	.19753015	.013813326	-.013771942	-.031528577	.071994342	.074734397	.41105947	-.22663805	-.082494929	-.16898732	.1417709	.069667302	.20729147	-.22594188	-.070081785	.17167069	.019110259	.0031403662	.037301365	.0047328076	.09195485	.23677921	.054755069
.11107589	.1522806	.13324444	-.016177064	.17014876	-.0026244265	-.027151784	.022163887	.10161237	.21710902	.064772971	.037723031	.096322089	.054482047	.071460254	.022320786	-.026514363	.091863833	.014885901	.023986185	-.052382655	.045481842	.058816183	.018933559	-.038931783	.19166087	.49108312	.020489683	.0079349484	-.1337477	.10079096	.042581793	.12686028	.05039335	-.21459344	.077476889	-.025362998	.10581305	.1621369	.089172833	-.11381068	-.035664115	.17409563	.026196098	.0013177022	-.00065123133	-.023476465	.17985491	-.0084672971	.020600377
.047180708	.17009667	.30077228	.079490744	.1039381	-.073327258	-.024124343	.058976885	.080115534	.15589005	.041856747	-.033662494	.082290538	.0058377241	.083739653	.04952205	.014605612	.097982734	.038145021	.059024349	-.11479681	.020924389	.10906843	-.03152189	-.00166629	.16672866	.0717583	.075253092	.18841349	-.024475383	-.13100483	.039229903	.090667628	.60590643	-.22428577	-.040214133	-.19134793	.059511203	.019178092	.0037634179	-.51977634	.0097349891	.1052376	-.038346719	.17835498	-.0085493056	.12025799	.11138829	1.0158029	-.24943297
