BS5_1	BS5_2	BS5_3	BS5_4	BS5_5	BS5_6	BS5_7	BS5_8	BS5_9	BS5_10	BS5_11	BS5_12	BS5_13	BS5_14	BS5_15	BS5_16	BS5_17	BS5_18	BS5_19	BS5_20	BS5_21	BS5_22	BS5_23	BS5_24	BS5_25	BS5_26	BS5_27	BS5_28	BS5_29	BS5_30	BS5_31	BS5_32	BS5_33	BS5_34	BS5_35	BS5_36	BS5_37	BS5_38	BS5_39	BS5_40	BS5_41	BS5_42	BS5_43	BS5_44	BS5_45	BS5_46	BS5_47	BS5_48	BS5_49	BS5_50
-.067265145	.014429628	-.064032733	-.32904491	-.019086327	.10284466	-.092987932	.0062274388	-.099829309	.066535451	-.072703816	.055459466	.1304522	.0049740747	.28243992	.13603845	.016390549	-.0047245366	-.007333728	.051161602	-.12122773	-.087508723	.38596281	.0084900688	-.15560594	-.50979608	-.56728745	.11686845	-.0051111928	-.16417204	-.48251471	-.35005313	.022216355	.33694583	-.57166815	-.53226042	.12243404	-.19616537	-.47879252	.30053103	-.46883371	.079279594	-.019441184	.67465031	.42735881	.2469908	-.21383749	-.17167519	-.15551689	.084753081
-.055443708	-.47124356	-.38438362	-.37832129	-.018524677	-.34161076	-.3434388	-.23872642	-.33346781	-.31081814	-.06893687	.14308187	-.19488455	.14152403	-.12006544	.0026527622	-.091342129	.11405008	.028610019	.45330876	-.15746176	-.26680964	-.27673316	.14516567	.038756944	-.070429549	.37286612	-.036222551	.076475814	-.077531792	-.01127469	-.093841128	.025560355	.25179124	-.44549814	-.22133927	.38053849	-.72172374	.21053305	.21161412	.35543036	-.38196322	-.29322913	.25295568	.30460033	-.12740105	.57781512	.1656289	-.30106539	.64769459
.053814869	-.12825492	-.2563414	-.17165764	.048008811	.082216538	-.54819739	-.44761667	.49177417	.08993157	.011670128	.042313706	.12731051	.074901246	.14359057	.061330177	-.064999923	-.00072539179	-.039062452	.23504303	-.38735521	-.28185552	.09117087	-.35121697	-.17387307	.086772688	-.25268573	-.071901806	-.056019582	-.32496315	-.47577935	-.41107398	-.22426651	-.14564434	-.54119533	-.064774029	-.2120959	-.44736028	-.080815576	-.41511479	-.27375191	.01970317	.34170714	1.0231687	.52335048	-.18835795	.3225072	-.10718852	-.3290489	1.0342717
-.045739833	-.073655963	.046994634	-.37082586	.092687219	-.032945991	-.23654774	-.13773727	-.22648406	-.17722289	.11268787	.1447854	.31888953	.24650639	.31159019	.17228545	.17936179	.021839194	.11937521	.25610185	-.071064696	-.053070214	-.14852057	-.46969187	.20443676	.085489921	.079207048	.16452785	-.0042572245	-.1581161	-.12070931	-.28001431	-.19950244	.55142838	-.066701829	-.11036191	.11298481	-.076367438	.018514914	-.15238844	-.56191313	-.14204445	.12837003	.86501747	.15431078	.08170677	.15641655	.14072497	-.24353091	-.17797528
.082925141	-.47761863	-.26624528	-.62165123	-.14950319	.1375908	-.056040283	-.042825662	-.4087823	-.27758256	-.135949	.20220821	.1845645	-.041661981	.31247675	.24925452	.01665259	.1255516	.087794058	.23955888	.26515266	.090021275	-.28556749	-.14784838	.32514837	.32285243	-.12358586	-.090700321	.067847155	-.23417678	-.35038361	-.22120099	.012264488	.36795276	.021360083	-.28409442	-.2004077	-.13864563	.18320283	-.52634054	-.29038745	-.074927896	.066492163	.62862891	-.049482532	-.26607713	.0085816905	-.21153696	.21292923	-.4339458
-.14817703	-.17603138	-.15749072	-.65265888	.020448264	-.059724495	-.08821404	-.33164594	-.43039539	-.24601278	.0092989225	.34663418	.109515	-.12723282	.063202083	.16239406	-.039563484	.25623778	.057522781	.32368684	.11018522	-.0183306	1.2883625	-.60101616	.22852355	-.52281404	.37849271	.19370693	.064205296	-.41671872	-.24259362	-.13910335	-.30535439	-.085699901	-.087540351	-.45501852	-.24420108	-.21440196	-.35465348	-.6510514	-.84036338	-.24618901	-.14503968	.75541514	-.03060394	-.24120009	.13976869	-.0099892346	.078733578	.16385739
.13188985	-.20507006	.032917749	-.47647172	-.078263029	.1596874	.15542841	-.10681096	-.47573799	.18845618	.127663	.29358202	.236545	.27801123	.014099372	.1140269	-.16294599	.22385216	.027364835	.15939155	.072506949	-.35386598	-.49375254	-.33965009	-.18531242	-.433312	-.050058164	.32709995	.17989925	-.038529955	-.10447119	-.240382	-.32935187	.63317603	-.6445598	.12450408	-.49393502	-.047439262	-.53889275	-.26278496	-.02889443	-.28898492	.04488685	.61484122	.1252165	.17328165	.45238456	-.063142948	-.47232482	.18925633
-.3382709	-.18445285	-.096297167	-.52274448	-.074265726	-.23799473	-.097089469	-.049862031	-.098490156	-.089257821	-.015519957	.40054798	.018654993	-.0088553904	.18821943	.18061352	.066449814	.2811248	.24416725	.18145443	.22217527	.072050519	-.14118713	-.49186158	-.060918801	-.72930658	.21189907	.27097291	.056622714	-.14559573	-.33868334	-.23554572	-.1650162	.24508806	-.79698378	-.28937384	-.23459384	-.12458327	-.28577209	-.36350399	-.35415277	-.1304083	-.35265887	.23854513	-.19535203	-.17340535	.17817472	-.26112419	-.34702554	.52782845
.00041846902	.06076638	-.23442723	-.63234842	-.21696262	.038434234	.058525678	-.071683779	.14173622	.026858654	-.078129373	.0077677113	-.055291235	.093011193	.085870661	.16870794	-.08100462	.12043125	.057622053	.39294004	-.076224759	-.090947479	-.57219332	-.62663019	.098057412	-.061907452	-.35366112	-.064690396	.16069114	-.21106067	-.34517998	-.1252453	-.26186824	-.11947204	-.16058403	-.32225481	-.02192218	-.23210672	-.019152809	-.75940728	-.13550746	.091788091	.16780683	.44569436	.035211638	-.020174572	.52614838	.17307542	-.45458168	.1991404
-.22541779	-.35393137	.074650191	-.61524874	-.033780638	-.39423627	-.55264056	-.27841333	-.49074706	-.14725412	-.074358836	-.1344846	.17207819	.22769962	.11158928	.078512073	-.14672884	-.066304192	.01237708	.061738223	-.41920185	-.2475457	-.02884233	-.44040412	.23220333	.34216216	.013886973	-.16498367	.013484826	-.13017482	-.26819432	-.18166599	-.29335269	.41032219	-.43344709	-.17988917	-.018640818	-.14393838	-.21465802	-.17975798	-1.4585716	.097141713	.11908355	.33767718	-.22830226	.35840043	.036102731	-.13084471	-.29918161	.88359326
